year,month,day,rent_office_number,age,time
2022,9,6,102,40,8
2022,9,6,103,40,69
2022,9,6,104,40,73
2022,9,6,403,40,7
2022,9,6,405,40,30
2022,9,6,406,40,54
2022,9,6,421,40,56
2022,9,6,407,40,112
2022,9,6,420,40,24
2022,9,6,409,40,4
2022,9,6,419,40,34
2022,9,6,410,40,9
2022,9,6,412,40,30
2022,9,6,417,40,28
2022,9,6,415,40,14
2022,9,6,416,40,45
2022,9,6,424,40,34
2022,9,6,425,40,61
2022,9,6,426,40,7
2022,9,6,427,50,14
2022,9,6,112,50,4
2022,9,6,114,50,30
2022,9,6,145,50,8
2022,9,6,146,50,60
2022,9,6,147,50,21
2022,9,6,148,50,8
2022,9,6,119,50,88
2022,9,6,154,50,124
2022,9,6,154,50,6
2022,9,6,487,50,42
2022,9,6,488,50,31
2022,9,6,489,50,8
2022,9,6,495,50,36
2022,9,6,3002,50,48
2022,9,6,3008,50,12
2022,9,6,4202,50,5
2022,9,6,4206,50,4
2022,9,6,4211,50,29
2022,9,6,4212,50,5
2022,9,6,4213,50,14
2022,9,6,124,50,12
2022,9,6,4217,50,16
2022,9,6,4218,50,71
2022,9,6,4221,50,5
2022,9,6,4226,50,15
2022,9,6,4233,50,24
2022,9,6,4251,50,2
2022,9,6,181,50,6
2022,9,6,184,50,13
2022,9,6,186,50,19
2022,9,6,102,50,9
2022,9,6,103,50,34
2022,9,6,406,50,35
2022,9,6,421,50,35
2022,9,6,407,50,15
2022,9,6,419,50,33
2022,9,6,418,50,24
2022,9,6,411,50,9
2022,9,6,412,50,56
2022,9,6,414,50,5
2022,9,6,415,50,68
2022,9,6,426,50,18
2022,9,6,438,60,24
2022,9,6,144,60,12
2022,9,6,147,60,25
2022,9,6,494,60,34
2022,9,6,498,60,17
2022,9,6,3005,60,85
2022,9,6,4211,60,12
2022,9,6,4224,60,18
2022,9,6,405,60,18
2022,9,6,409,60,8
2022,9,6,419,60,27
2022,9,6,412,60,7
2022,9,6,3010,70~,24
2022,9,6,112,NA,11
2022,9,6,112,NA,22
2022,9,6,440,NA,21
2022,9,6,144,NA,21
2022,9,6,145,NA,6
2022,9,6,146,NA,105
2022,9,6,147,NA,37
2022,9,6,150,NA,16
2022,9,6,156,NA,3
2022,9,6,157,NA,9
2022,9,6,490,NA,50
2022,9,6,492,NA,11
2022,9,6,3010,NA,10
2022,9,6,121,NA,10
2022,9,6,122,NA,6
2022,9,6,4202,NA,14
2022,9,6,4206,NA,3
2022,9,6,124,NA,13
2022,9,6,4220,NA,39
2022,9,6,4221,NA,0
2022,9,6,4234,NA,10
2022,9,6,4238,NA,13
2022,9,6,183,NA,6
2022,9,6,103,NA,20
2022,9,6,104,NA,19
2022,9,6,421,NA,44
2022,9,6,408,NA,2
2022,9,6,418,NA,68
2022,9,6,412,NA,22
2022,9,6,415,NA,31
2022,9,6,400,~10,6
2022,9,6,440,~10,20
2022,9,6,118,~10,13
2022,9,6,143,~10,7
2022,9,6,145,~10,20
2022,9,6,154,~10,12
2022,9,6,156,~10,19
2022,9,6,3009,~10,21
2022,9,6,3010,~10,7
2022,9,6,4208,~10,15
2022,9,6,4239,~10,21
2022,9,6,4222,~10,18
2022,9,6,184,~10,101
2022,9,6,185,~10,18
2022,9,6,102,~10,24
2022,9,6,199,~10,8
2022,9,6,104,~10,5
2022,9,6,401,~10,3
2022,9,6,407,~10,7
2022,9,6,420,~10,5
2022,9,6,409,~10,36
2022,9,6,419,~10,80
2022,9,6,412,~10,14
2022,9,6,424,~10,6
2022,9,6,108,20,72
2022,9,6,109,20,3
2022,9,6,400,20,140
2022,9,6,400,20,3
2022,9,6,427,20,71
2022,9,6,432,20,29
2022,9,6,112,20,168
2022,9,6,436,20,42
2022,9,6,436,20,14
2022,9,6,437,20,82
2022,9,6,438,20,143
2022,9,6,440,20,51
2022,9,6,113,20,221
2022,9,6,118,20,34
2022,9,6,114,20,62
2022,9,6,114,20,8
2022,9,6,142,20,61
2022,9,6,143,20,37
2022,9,6,144,20,160
2022,9,6,145,20,62
2022,9,6,146,20,185
2022,9,6,147,20,288
2022,9,6,148,20,87
2022,9,6,150,20,32
2022,9,6,119,20,156
2022,9,6,153,20,135
2022,9,6,154,20,139
2022,9,6,155,20,36
2022,9,6,156,20,108
2022,9,6,157,20,32
2022,9,6,487,20,56
2022,9,6,488,20,86
2022,9,6,488,20,3
2022,9,6,489,20,11
2022,9,6,490,20,5
2022,9,6,492,20,52
2022,9,6,493,20,77
2022,9,6,495,20,15
2022,9,6,497,20,108
2022,9,6,497,20,5
2022,9,6,498,20,96
2022,9,6,3002,20,376
2022,9,6,3006,20,17
2022,9,6,3007,20,11
2022,9,6,3008,20,32
2022,9,6,3009,20,80
2022,9,6,3010,20,187
2022,9,6,3011,20,89
2022,9,6,121,20,42
2022,9,6,4206,20,8
2022,9,6,4206,20,9
2022,9,6,4208,20,13
2022,9,6,4210,20,22
2022,9,6,4211,20,69
2022,9,6,4212,20,127
2022,9,6,4213,20,169
2022,9,6,4214,20,18
2022,9,6,124,20,81
2022,9,6,125,20,84
2022,9,6,126,20,121
2022,9,6,4216,20,55
2022,9,6,4217,20,273
2022,9,6,4218,20,41
2022,9,6,4220,20,100
2022,9,6,4224,20,6
2022,9,6,4226,20,43
2022,9,6,4233,20,188
2022,9,6,4234,20,44
2022,9,6,4238,20,88
2022,9,6,4240,20,20
2022,9,6,4222,20,162
2022,9,6,4244,20,14
2022,9,6,4247,20,8
2022,9,6,4248,20,43
2022,9,6,4251,20,15
2022,9,6,129,20,97
2022,9,6,5503,20,49
2022,9,6,130,20,178
2022,9,6,130,20,5
2022,9,6,181,20,49
2022,9,6,181,20,48
2022,9,6,182,20,120
2022,9,6,183,20,66
2022,9,6,184,20,126
2022,9,6,186,20,58
2022,9,6,102,20,162
2022,9,6,199,20,43
2022,9,6,103,20,218
2022,9,6,103,20,29
2022,9,6,104,20,47
2022,9,6,105,20,34
2022,9,6,401,20,23
2022,9,6,402,20,24
2022,9,6,403,20,39
2022,9,6,106,20,195
2022,9,6,106,20,19
2022,9,6,405,20,6
2022,9,6,406,20,17
2022,9,6,421,20,173
2022,9,6,407,20,2
2022,9,6,420,20,19
2022,9,6,409,20,30
2022,9,6,419,20,62
2022,9,6,418,20,310
2022,9,6,107,20,71
2022,9,6,411,20,75
2022,9,6,411,20,38
2022,9,6,412,20,60
2022,9,6,412,20,32
2022,9,6,413,20,15
2022,9,6,417,20,7
2022,9,6,414,20,162
2022,9,6,415,20,172
2022,9,6,416,20,102
2022,9,6,424,20,38
2022,9,6,426,20,45
2022,9,6,108,30,87
2022,9,6,109,30,68
2022,9,6,400,30,68
2022,9,6,427,30,51
2022,9,6,432,30,137
2022,9,6,111,30,8
2022,9,6,112,30,9
2022,9,6,437,30,50
2022,9,6,438,30,17
2022,9,6,440,30,51
2022,9,6,113,30,188
2022,9,6,114,30,125
2022,9,6,142,30,18
2022,9,6,142,30,17
2022,9,6,143,30,37
2022,9,6,144,30,37
2022,9,6,145,30,10
2022,9,6,146,30,106
2022,9,6,147,30,88
2022,9,6,148,30,79
2022,9,6,119,30,27
2022,9,6,153,30,86
2022,9,6,154,30,122
2022,9,6,155,30,46
2022,9,6,155,30,17
2022,9,6,157,30,76
2022,9,6,487,30,12
2022,9,6,487,30,8
2022,9,6,492,30,36
2022,9,6,493,30,27
2022,9,6,495,30,101
2022,9,6,497,30,24
2022,9,6,498,30,60
2022,9,6,3002,30,89
2022,9,6,3005,30,30
2022,9,6,3006,30,3
2022,9,6,3007,30,8
2022,9,6,3008,30,13
2022,9,6,3009,30,42
2022,9,6,3010,30,93
2022,9,6,3011,30,60
2022,9,6,120,30,68
2022,9,6,121,30,8
2022,9,6,121,30,6
2022,9,6,122,30,13
2022,9,6,4202,30,8
2022,9,6,4207,30,63
2022,9,6,4208,30,33
2022,9,6,4210,30,42
2022,9,6,4211,30,17
2022,9,6,4212,30,18
2022,9,6,4213,30,238
2022,9,6,125,30,10
2022,9,6,126,30,11
2022,9,6,4216,30,54
2022,9,6,4217,30,132
2022,9,6,4218,30,131
2022,9,6,4220,30,57
2022,9,6,4221,30,4
2022,9,6,4226,30,58
2022,9,6,4233,30,81
2022,9,6,4238,30,98
2022,9,6,4222,30,42
2022,9,6,4244,30,31
2022,9,6,130,30,49
2022,9,6,181,30,10
2022,9,6,182,30,9
2022,9,6,183,30,105
2022,9,6,184,30,106
2022,9,6,185,30,41
2022,9,6,186,30,47
2022,9,6,102,30,68
2022,9,6,199,30,26
2022,9,6,103,30,66
2022,9,6,104,30,39
2022,9,6,104,30,75
2022,9,6,105,30,26
2022,9,6,402,30,8
2022,9,6,403,30,5
2022,9,6,106,30,74
2022,9,6,405,30,153
2022,9,6,406,30,8
2022,9,6,421,30,47
2022,9,6,407,30,47
2022,9,6,420,30,21
2022,9,6,409,30,254
2022,9,6,419,30,35
2022,9,6,419,30,17
2022,9,6,410,30,52
2022,9,6,418,30,92
2022,9,6,418,30,10
2022,9,6,107,30,52
2022,9,6,411,30,48
2022,9,6,413,30,17
2022,9,6,417,30,67
2022,9,6,414,30,18
2022,9,6,415,30,21
2022,9,6,416,30,120
2022,9,6,424,30,67
2022,9,6,426,30,142
2022,9,6,108,40,15
2022,9,6,427,40,6
2022,9,6,432,40,82
2022,9,6,112,40,17
2022,9,6,438,40,50
2022,9,6,440,40,24
2022,9,6,113,40,78
2022,9,6,113,40,47
2022,9,6,114,40,6
2022,9,6,143,40,8
2022,9,6,144,40,36
2022,9,6,147,40,34
2022,9,6,148,40,25
2022,9,6,119,40,32
2022,9,6,153,40,41
2022,9,6,153,40,9
2022,9,6,154,40,74
2022,9,6,487,40,44
2022,9,6,488,40,35
2022,9,6,489,40,19
2022,9,6,490,40,56
2022,9,6,491,40,4
2022,9,6,492,40,59
2022,9,6,3002,40,43
2022,9,6,3008,40,30
2022,9,6,3009,40,9
2022,9,6,3010,40,102
2022,9,6,4208,40,13
2022,9,6,4210,40,20
2022,9,6,4213,40,39
2022,9,6,124,40,8
2022,9,6,126,40,43
2022,9,6,4217,40,53
2022,9,6,4218,40,18
2022,9,6,4226,40,8
2022,9,6,4233,40,79
2022,9,6,4238,40,4
2022,9,6,130,40,20
2022,9,6,182,40,55
2022,9,6,183,40,6
2022,9,6,184,40,11
2022,9,6,186,40,229
2022,9,6,102,40,21
2022,9,6,102,40,17
2022,9,6,199,40,10
2022,9,6,105,40,18
2022,9,6,401,40,57
2022,9,6,402,40,3
2022,9,6,405,40,10
2022,9,6,406,40,31
2022,9,6,421,40,14
2022,9,6,407,40,6
2022,9,6,409,40,42
2022,9,6,419,40,119
2022,9,6,410,40,6
2022,9,6,418,40,144
2022,9,6,107,40,87
2022,9,6,411,40,9
2022,9,6,412,40,72
2022,9,6,413,40,17
2022,9,6,417,40,27
2022,9,6,414,40,64
2022,9,6,415,40,17
2022,9,6,424,40,32
2022,9,6,112,50,7
2022,9,6,437,50,36
2022,9,6,113,50,52
2022,9,6,143,50,25
2022,9,6,146,50,45
2022,9,6,147,50,33
2022,9,6,154,50,51
2022,9,6,155,50,33
2022,9,6,156,50,8
2022,9,6,157,50,46
2022,9,6,487,50,15
2022,9,6,488,50,3
2022,9,6,489,50,48
2022,9,6,492,50,18
2022,9,6,493,50,44
2022,9,6,494,50,13
2022,9,6,497,50,17
2022,9,6,498,50,5
2022,9,6,3002,50,37
2022,9,6,3009,50,17
2022,9,6,121,50,5
2022,9,6,4210,50,33
2022,9,6,4214,50,20
2022,9,6,4217,50,45
2022,9,6,4218,50,22
2022,9,6,4224,50,62
2022,9,6,4226,50,42
2022,9,6,4233,50,33
2022,9,6,4222,50,23
2022,9,6,182,50,34
2022,9,6,184,50,20
2022,9,6,186,50,94
2022,9,6,102,50,15
2022,9,6,103,50,64
2022,9,6,402,50,21
2022,9,6,421,50,86
2022,9,6,420,50,95
2022,9,6,409,50,7
2022,9,6,419,50,101
2022,9,6,418,50,36
2022,9,6,107,50,62
2022,9,6,412,50,11
2022,9,6,415,50,5
2022,9,6,426,50,17
2022,9,6,438,60,16
2022,9,6,113,60,11
2022,9,6,118,60,9
2022,9,6,144,60,12
2022,9,6,153,60,25
2022,9,6,154,60,56
2022,9,6,157,60,15
2022,9,6,497,60,34
2022,9,6,4211,60,12
2022,9,6,4222,60,11
2022,9,6,130,60,14
2022,9,6,185,60,3
2022,9,6,421,60,12
2022,9,6,407,60,20
2022,9,6,418,60,46
2022,9,6,412,60,29
2022,9,6,413,60,11
2022,9,6,426,60,10
2022,9,6,154,70~,21
2022,9,6,490,70~,6
2022,9,6,108,NA,23
2022,9,6,400,NA,11
2022,9,6,427,NA,14
2022,9,6,113,NA,17
2022,9,6,114,NA,18
2022,9,6,145,NA,4
2022,9,6,147,NA,26
2022,9,6,148,NA,19
2022,9,6,150,NA,4
2022,9,6,119,NA,6
2022,9,6,153,NA,34
2022,9,6,154,NA,20
2022,9,6,157,NA,45
2022,9,6,488,NA,15
2022,9,6,490,NA,17
2022,9,6,492,NA,14
2022,9,6,493,NA,9
2022,9,6,497,NA,38
2022,9,6,498,NA,33
2022,9,6,3002,NA,10
2022,9,6,3009,NA,13
2022,9,6,3010,NA,66
2022,9,6,4207,NA,33
2022,9,6,4208,NA,9
2022,9,6,4210,NA,16
2022,9,6,4211,NA,16
2022,9,6,4212,NA,14
2022,9,6,4217,NA,30
2022,9,6,4218,NA,12
2022,9,6,4218,NA,12
2022,9,6,4220,NA,27
2022,9,6,4224,NA,5
2022,9,6,4226,NA,33
2022,9,6,4238,NA,14
2022,9,6,4239,NA,7
2022,9,6,4222,NA,9
2022,9,6,129,NA,4
2022,9,6,130,NA,6
2022,9,6,183,NA,26
2022,9,6,184,NA,11
2022,9,6,186,NA,66
2022,9,6,102,NA,68
2022,9,6,199,NA,15
2022,9,6,402,NA,21
2022,9,6,403,NA,4
2022,9,6,405,NA,4
2022,9,6,421,NA,71
2022,9,6,409,NA,135
2022,9,6,107,NA,11
2022,9,6,412,NA,16
2022,9,6,417,NA,22
2022,9,6,414,NA,2
2022,9,6,415,NA,21
2022,9,6,426,NA,19
2022,9,6,438,~10,33
2022,9,6,113,~10,62
2022,9,6,114,~10,64
2022,9,6,144,~10,53
2022,9,6,147,~10,26
2022,9,6,150,~10,11
2022,9,6,119,~10,8
2022,9,6,153,~10,22
2022,9,6,157,~10,17
2022,9,6,487,~10,34
2022,9,6,488,~10,4
2022,9,6,3002,~10,12
2022,9,6,3006,~10,32
2022,9,6,3009,~10,12
2022,9,6,3010,~10,40
2022,9,6,3011,~10,1
2022,9,6,4206,~10,73
2022,9,6,4212,~10,21
2022,9,6,4214,~10,10
2022,9,6,125,~10,56
2022,9,6,4224,~10,24
2022,9,6,4226,~10,10
2022,9,6,4233,~10,38
2022,9,6,4234,~10,6
2022,9,6,4238,~10,14
2022,9,6,4239,~10,22
2022,9,6,130,~10,4
2022,9,6,183,~10,3
2022,9,6,184,~10,7
2022,9,6,199,~10,10
2022,9,6,403,~10,18
2022,9,6,407,~10,30
2022,9,6,408,~10,55
2022,9,6,409,~10,8
2022,9,6,418,~10,80
2022,9,6,107,~10,16
2022,9,6,413,~10,11
2022,9,6,417,~10,3
2022,9,6,414,~10,23
2022,9,6,415,~10,30
2022,9,6,426,~10,15
2022,9,6,108,20,51
2022,9,6,108,20,3
2022,9,6,400,20,18
2022,9,6,427,20,14
2022,9,6,432,20,5
2022,9,6,111,20,7
2022,9,6,112,20,152
2022,9,6,437,20,91
2022,9,6,438,20,129
2022,9,6,113,20,287
2022,9,6,114,20,121
2022,9,6,142,20,38
2022,9,6,143,20,8
2022,9,6,144,20,35
2022,9,6,145,20,9
2022,9,6,146,20,63
2022,9,6,147,20,150
2022,9,6,148,20,39
2022,9,6,150,20,21
2022,9,6,119,20,109
2022,9,6,153,20,137
2022,9,6,154,20,219
2022,9,6,154,20,6
2022,9,6,155,20,21
2022,9,6,156,20,16
2022,9,6,157,20,8
2022,9,6,487,20,19
2022,9,6,488,20,91
2022,9,6,489,20,36
2022,9,6,490,20,114
2022,9,6,492,20,58
2022,9,6,493,20,81
2022,9,6,494,20,7
2022,9,6,495,20,54
2022,9,6,497,20,176
2022,9,6,498,20,81
2022,9,6,498,20,34
2022,9,6,3002,20,135
2022,9,6,3005,20,20
2022,9,6,3007,20,24
2022,9,6,3008,20,4
2022,9,6,3009,20,41
2022,9,6,3010,20,146
2022,9,6,3011,20,102
2022,9,6,121,20,9
2022,9,6,122,20,126
2022,9,6,4202,20,13
2022,9,6,4206,20,166
2022,9,6,4208,20,6
2022,9,6,4210,20,18
2022,9,6,4211,20,11
2022,9,6,4212,20,44
2022,9,6,4213,20,44
2022,9,6,4214,20,8
2022,9,6,124,20,50
2022,9,6,125,20,184
2022,9,6,126,20,89
2022,9,6,127,20,56
2022,9,6,4217,20,111
2022,9,6,4218,20,21
2022,9,6,4220,20,215
2022,9,6,4224,20,47
2022,9,6,4226,20,30
2022,9,6,4233,20,46
2022,9,6,4234,20,12
2022,9,6,4238,20,33
2022,9,6,4222,20,21
2022,9,6,4244,20,18
2022,9,6,4248,20,21
2022,9,6,4251,20,10
2022,9,6,129,20,39
2022,9,6,5503,20,95
2022,9,6,130,20,110
2022,9,6,182,20,68
2022,9,6,183,20,31
2022,9,6,184,20,22
2022,9,6,185,20,87
2022,9,6,186,20,25
2022,9,6,102,20,173
2022,9,6,103,20,164
2022,9,6,104,20,88
2022,9,6,105,20,43
2022,9,6,105,20,9
2022,9,6,401,20,28
2022,9,6,402,20,17
2022,9,6,403,20,35
2022,9,6,106,20,25
2022,9,6,405,20,3
2022,9,6,406,20,9
2022,9,6,421,20,104
2022,9,6,407,20,12
2022,9,6,408,20,20
2022,9,6,420,20,40
2022,9,6,409,20,16
2022,9,6,419,20,74
2022,9,6,410,20,7
2022,9,6,418,20,93
2022,9,6,107,20,73
2022,9,6,411,20,28
2022,9,6,412,20,35
2022,9,6,417,20,149
2022,9,6,414,20,88
2022,9,6,415,20,18
2022,9,6,416,20,69
2022,9,6,424,20,17
2022,9,6,426,20,25
2022,9,6,108,30,171
2022,9,6,109,30,27
2022,9,6,427,30,59
2022,9,6,432,30,8
2022,9,6,112,30,26
2022,9,6,112,30,25
2022,9,6,436,30,6
2022,9,6,437,30,13
2022,9,6,438,30,82
2022,9,6,440,30,57
2022,9,6,113,30,167
2022,9,6,113,30,7
2022,9,6,114,30,49
2022,9,6,142,30,8
2022,9,6,143,30,113
2022,9,6,143,30,13
2022,9,6,144,30,114
2022,9,6,145,30,66
2022,9,6,146,30,226
2022,9,6,147,30,310
2022,9,6,148,30,10
2022,9,6,150,30,23
2022,9,6,119,30,12
2022,9,6,153,30,88
2022,9,6,154,30,46
2022,9,6,155,30,31
2022,9,6,156,30,53
2022,9,6,157,30,92
2022,9,6,487,30,26
2022,9,6,488,30,14
2022,9,6,489,30,35
2022,9,6,490,30,89
2022,9,6,492,30,5
2022,9,6,492,30,2
2022,9,6,493,30,79
2022,9,6,495,30,70
2022,9,6,497,30,43
2022,9,6,498,30,79
2022,9,6,498,30,4
2022,9,6,3002,30,203
2022,9,6,3005,30,26
2022,9,6,3007,30,33
2022,9,6,3008,30,45
2022,9,6,3010,30,347
2022,9,6,3011,30,38
2022,9,6,121,30,39
2022,9,6,122,30,19
2022,9,6,4202,30,58
2022,9,6,4206,30,12
2022,9,6,4207,30,5
2022,9,6,4208,30,30
2022,9,6,4210,30,28
2022,9,6,4211,30,9
2022,9,6,4212,30,5
2022,9,6,4213,30,77
2022,9,6,4214,30,36
2022,9,6,125,30,5
2022,9,6,126,30,10
2022,9,6,4216,30,14
2022,9,6,127,30,3
2022,9,6,4217,30,176
2022,9,6,4218,30,109
2022,9,6,4220,30,10
2022,9,6,4220,30,11
2022,9,6,4224,30,6
2022,9,6,4226,30,89
2022,9,6,4233,30,38
2022,9,6,4233,30,7
2022,9,6,4238,30,68
2022,9,6,4222,30,92
2022,9,6,4244,30,40
2022,9,6,4247,30,20
2022,9,6,4251,30,19
2022,9,6,129,30,10
2022,9,6,130,30,33
2022,9,6,181,30,58
2022,9,6,182,30,10
2022,9,6,183,30,14
2022,9,6,184,30,21
2022,9,6,186,30,130
2022,9,6,102,30,145
2022,9,6,199,30,9
2022,9,6,103,30,148
2022,9,6,104,30,23
2022,9,6,104,30,7
2022,9,6,105,30,53
2022,9,6,105,30,17
2022,9,6,402,30,44
2022,9,6,403,30,34
2022,9,6,106,30,36
2022,9,6,405,30,12
2022,9,6,405,30,40
2022,9,6,421,30,34
2022,9,6,407,30,81
2022,9,6,408,30,57
2022,9,6,420,30,58
2022,9,6,409,30,126
2022,9,6,419,30,145
2022,9,6,418,30,52
2022,9,6,107,30,76
2022,9,6,411,30,4
2022,9,6,412,30,87
2022,9,6,413,30,93
2022,9,6,417,30,27
2022,9,6,417,30,4
2022,9,6,414,30,36
2022,9,6,415,30,81
2022,9,6,416,30,17
2022,9,6,424,30,51
2022,9,6,424,30,14
2022,9,6,425,30,26
2022,9,6,426,30,66
2022,9,6,108,40,38
2022,9,6,109,40,23
2022,9,6,400,40,31
2022,9,6,427,40,17
2022,9,6,432,40,14
2022,9,6,111,40,32
2022,9,6,437,40,17
2022,9,6,438,40,21
2022,9,6,440,40,10
2022,9,6,118,40,21
2022,9,6,114,40,30
2022,9,6,143,40,33
2022,9,6,144,40,44
2022,9,6,145,40,34
2022,9,6,145,40,48
2022,9,6,146,40,51
2022,9,6,147,40,117
2022,9,6,148,40,52
2022,9,6,119,40,27
2022,9,6,154,40,39
2022,9,6,155,40,5
2022,9,6,156,40,32
2022,9,6,157,40,58
2022,9,6,487,40,18
2022,9,6,488,40,28
2022,9,6,489,40,26
2022,9,6,490,40,85
2022,9,6,490,40,24
2022,9,6,491,40,39
2022,9,6,495,40,41
2022,9,6,497,40,74
2022,9,6,3005,40,8
2022,9,6,3006,40,7
2022,9,6,3007,40,59
2022,9,6,3008,40,65
2022,9,6,3009,40,33
2022,9,6,3010,40,93
2022,9,6,3011,40,3
2022,9,6,120,40,13
2022,9,6,121,40,42
2022,9,6,121,40,10
2022,9,6,4202,40,103
2022,9,6,4206,40,5
2022,9,6,4210,40,7
2022,9,6,4212,40,139
2022,9,6,4213,40,6
2022,9,6,4213,40,6
2022,9,6,4216,40,9
2022,9,6,127,40,18
2022,9,6,4217,40,48
2022,9,6,4217,40,23
2022,9,6,4218,40,148
2022,9,6,4220,40,63
2022,9,6,4224,40,28
2022,9,6,4233,40,17
2022,9,6,4234,40,41
2022,9,6,4246,40,19
2022,9,6,4246,40,13
2022,9,6,4247,40,32
2022,9,6,4248,40,33
2022,9,6,4251,40,104
2022,9,6,129,40,9
2022,9,6,5503,40,32
2022,9,6,130,40,62
2022,9,6,181,40,30
2022,9,6,183,40,14
2022,9,6,184,40,15
2022,9,6,102,40,24
2022,9,6,199,40,47
2022,9,6,103,40,15
2022,9,6,104,40,40
2022,9,6,105,40,38
2022,9,6,401,40,41
2022,9,6,403,40,47
2022,9,6,106,40,29
2022,9,6,405,40,47
2022,9,6,406,40,104
2022,9,6,421,40,22
2022,9,6,420,40,57
2022,9,6,409,40,82
2022,9,6,419,40,22
2022,9,6,419,40,34
2022,9,6,418,40,115
2022,9,6,107,40,87
2022,9,6,411,40,35
2022,9,6,412,40,5
2022,9,6,413,40,85
2022,9,6,417,40,34
2022,9,6,414,40,50
2022,9,6,415,40,74
2022,9,6,416,40,13
2022,9,6,425,40,18
2022,9,6,426,40,68
2022,9,6,436,50,4
2022,9,6,437,50,48
2022,9,6,440,50,11
2022,9,6,113,50,46
2022,9,6,118,50,30
2022,9,6,144,50,6
2022,9,6,146,50,130
2022,9,6,147,50,84
2022,9,6,148,50,42
2022,9,6,154,50,48
2022,9,6,155,50,4
2022,9,6,157,50,3
2022,9,6,488,50,12
2022,9,6,489,50,54
2022,9,6,490,50,45
2022,9,6,492,50,57
2022,9,6,493,50,16
2022,9,6,497,50,42
2022,9,6,498,50,16
2022,9,6,3002,50,47
2022,9,6,3002,50,5
2022,9,6,3005,50,11
2022,9,6,3007,50,9
2022,9,6,3010,50,38
2022,9,6,4206,50,3
2022,9,6,4208,50,18
2022,9,6,4211,50,45
2022,9,6,4212,50,32
2022,9,6,4213,50,15
2022,9,6,4214,50,65
2022,9,6,125,50,15
2022,9,6,126,50,62
2022,9,6,4218,50,5
2022,9,6,4220,50,8
2022,9,6,4224,50,32
2022,9,6,4226,50,21
2022,9,6,4238,50,32
2022,9,6,4247,50,54
2022,9,6,130,50,29
2022,9,6,184,50,4
2022,9,6,186,50,57
2022,9,6,403,50,24
2022,9,6,106,50,31
2022,9,6,421,50,42
2022,9,6,407,50,12
2022,9,6,408,50,4
2022,9,6,420,50,3
2022,9,6,409,50,28
2022,9,6,419,50,59
2022,9,6,419,50,27
2022,9,6,107,50,27
2022,9,6,412,50,40
2022,9,6,413,50,5
2022,9,6,414,50,66
2022,9,6,415,50,22
2022,9,6,416,50,21
2022,9,6,425,50,129
2022,9,6,426,50,43
2022,9,6,400,60,10
2022,9,6,437,60,7
2022,9,6,143,60,16
2022,9,6,144,60,32
2022,9,6,146,60,107
2022,9,6,490,60,43
2022,9,6,122,60,16
2022,9,6,4202,60,39
2022,9,6,4220,60,42
2022,9,6,4226,60,16
2022,9,6,4233,60,5
2022,9,6,4234,60,3
2022,9,6,4222,60,4
2022,9,6,129,60,5
2022,9,6,186,60,49
2022,9,6,199,60,47
2022,9,6,105,60,60
2022,9,6,401,60,53
2022,9,6,106,60,49
2022,9,6,406,60,102
2022,9,6,419,60,14
2022,9,6,426,60,9
2022,9,6,146,70~,18
2022,9,6,157,70~,8
2022,9,6,3010,70~,37
2022,9,6,4206,70~,15
2022,9,6,108,NA,10
2022,9,6,400,NA,3
2022,9,6,427,NA,24
2022,9,6,112,NA,46
2022,9,6,440,NA,5
2022,9,6,113,NA,8
2022,9,6,114,NA,8
2022,9,6,143,NA,11
2022,9,6,144,NA,58
2022,9,6,146,NA,7
2022,9,6,147,NA,22
2022,9,6,148,NA,4
2022,9,6,119,NA,3
2022,9,6,153,NA,5
2022,9,6,154,NA,28
2022,9,6,157,NA,6
2022,9,6,487,NA,35
2022,9,6,488,NA,63
2022,9,6,490,NA,24
2022,9,6,491,NA,66
2022,9,6,492,NA,19
2022,9,6,497,NA,68
2022,9,6,3002,NA,47
2022,9,6,3007,NA,27
2022,9,6,3010,NA,76
2022,9,6,3011,NA,5
2022,9,6,121,NA,63
2022,9,6,122,NA,11
2022,9,6,4206,NA,8
2022,9,6,4207,NA,29
2022,9,6,4208,NA,28
2022,9,6,4210,NA,8
2022,9,6,4211,NA,10
2022,9,6,4213,NA,63
2022,9,6,4214,NA,5
2022,9,6,125,NA,2
2022,9,6,126,NA,8
2022,9,6,4216,NA,26
2022,9,6,4217,NA,7
2022,9,6,4218,NA,68
2022,9,6,4220,NA,51
2022,9,6,4226,NA,24
2022,9,6,4233,NA,14
2022,9,6,4222,NA,16
2022,9,6,4244,NA,34
2022,9,6,4246,NA,31
2022,9,6,129,NA,8
2022,9,6,5503,NA,39
2022,9,6,130,NA,3
2022,9,6,181,NA,28
2022,9,6,182,NA,9
2022,9,6,183,NA,32
2022,9,6,184,NA,18
2022,9,6,186,NA,49
2022,9,6,102,NA,21
2022,9,6,103,NA,28
2022,9,6,104,NA,16
2022,9,6,403,NA,128
2022,9,6,106,NA,15
2022,9,6,406,NA,4
2022,9,6,420,NA,59
2022,9,6,409,NA,7
2022,9,6,419,NA,40
2022,9,6,410,NA,7
2022,9,6,418,NA,35
2022,9,6,107,NA,80
2022,9,6,411,NA,9
2022,9,6,412,NA,46
2022,9,6,413,NA,8
2022,9,6,417,NA,56
2022,9,6,414,NA,24
2022,9,6,424,NA,41
2022,9,6,426,NA,12
2022,9,6,426,NA,11
